epoch,accuracy,loss,val_accuracy,val_loss
0,0.8496336936950684,0.49165913462638855,0.8967106938362122,1.0304465293884277
1,0.9607795476913452,0.12086725980043411,0.9191896319389343,0.3231920003890991
2,0.9684330224990845,0.09571007639169693,0.9578306674957275,0.16328909993171692
3,0.9753609895706177,0.07591155171394348,0.9321647882461548,0.29539892077445984
4,0.9772103428840637,0.06947128474712372,0.9735943675041199,0.09992587566375732
5,0.9819190502166748,0.056795477867126465,0.977634847164154,0.08389434963464737
6,0.9834127426147461,0.05278619006276131,0.9784885048866272,0.07382016628980637
7,0.9847926497459412,0.04622988775372505,0.9786023497581482,0.07653152942657471
8,0.9860729575157166,0.04306642711162567,0.9808217883110046,0.07789953052997589
9,0.9855466485023499,0.04385768994688988,0.9783177971839905,0.07906436175107956
10,0.9862863421440125,0.04134808108210564,0.9857728481292725,0.04637008160352707
11,0.9883633255958557,0.0356382317841053,0.9860573410987854,0.05133755877614021
12,0.9886904954910278,0.03442789986729622,0.9894719123840332,0.039850279688835144
13,0.989202618598938,0.03281114250421524,0.992544949054718,0.028580056503415108
14,0.9899423718452454,0.030851269140839577,0.985715925693512,0.06260110437870026
15,0.9902696013450623,0.029975971207022667,0.9859435558319092,0.051089391112327576
16,0.9907248020172119,0.028483953326940536,0.9886182546615601,0.04584852606058121
17,0.9913933873176575,0.025833599269390106,0.9881629943847656,0.04598482698202133
18,0.9909524321556091,0.027967438101768494,0.992544949054718,0.028579920530319214
19,0.9915499091148376,0.02671123668551445,0.9910653233528137,0.0347076915204525
20,0.9922184944152832,0.023837197571992874,0.9933986067771912,0.022453825920820236
21,0.9915925860404968,0.02594519965350628,0.9914637207984924,0.032715536653995514
22,0.9926310777664185,0.023713862523436546,0.9878784418106079,0.05830851197242737
23,0.9925884008407593,0.023495439440011978,0.9865126609802246,0.05642588064074516
24,0.9927306175231934,0.023063376545906067,0.9912360310554504,0.03483667969703674
25,0.9930151700973511,0.022952163591980934,0.9930002093315125,0.02915405109524727
26,0.9927306175231934,0.022665487602353096,0.9931140542030334,0.0269309151917696
27,0.9934561252593994,0.021113412454724312,0.9919189810752869,0.03394877910614014
28,0.9932000637054443,0.02122114598751068,0.9858866333961487,0.06169161573052406
29,0.9930009245872498,0.02326207049190998,0.9883906245231628,0.058065176010131836
30,0.993698000907898,0.020206252112984657,0.9917482137680054,0.037006206810474396
31,0.993769109249115,0.02108820341527462,0.9903255105018616,0.05099540948867798
32,0.9934419393539429,0.021700212731957436,0.9933416843414307,0.023629814386367798
33,0.9938828945159912,0.020149298012256622,0.9912929534912109,0.040349721908569336
34,0.9937833547592163,0.01923779770731926,0.9908376932144165,0.04062213376164436
35,0.9936553239822388,0.022171560674905777,0.9915205836296082,0.04185590520501137
36,0.9948218464851379,0.018230760470032692,0.9908376932144165,0.04073741286993027
37,0.9940536022186279,0.018989885225892067,0.993057131767273,0.033053603023290634
38,0.9948645234107971,0.01716749370098114,0.9884475469589233,0.05739094316959381
39,0.9938687086105347,0.020210785791277885,0.9906669855117798,0.04621565341949463
40,0.9951916933059692,0.017064744606614113,0.9920896887779236,0.0306124035269022
41,0.9946938157081604,0.017124490812420845,0.992658793926239,0.02968020923435688
42,0.9947933554649353,0.016979452222585678,0.9902117252349854,0.057216957211494446
43,0.9946795701980591,0.01801813207566738,0.9917482137680054,0.03876183182001114
44,0.9943239092826843,0.01900789514183998,0.9952765703201294,0.018327653408050537
45,0.995077908039093,0.017617516219615936,0.9933986067771912,0.027868136763572693
46,0.9952059388160706,0.015302254818379879,0.9932278394699097,0.033129725605249405
47,0.9951205849647522,0.01709633879363537,0.9946506023406982,0.02197655476629734
48,0.9947222471237183,0.019398601725697517,0.9898702502250671,0.0498109795153141
49,0.9952343702316284,0.015549068339169025,0.9909515380859375,0.04750438779592514
50,0.9953197240829468,0.01555720530450344,0.9912929534912109,0.06018975004553795
51,0.9945799708366394,0.01685470901429653,0.9935123920440674,0.029544221237301826
52,0.9950352311134338,0.01644016243517399,0.9933416843414307,0.03121589869260788
53,0.9956895709037781,0.014390372671186924,0.994707465171814,0.02785264328122139
54,0.9951347708702087,0.016330858692526817,0.9935693144798279,0.022077322006225586
55,0.9952059388160706,0.015893803909420967,0.9935693144798279,0.032523397356271744
56,0.995618462562561,0.014986991882324219,0.9918051362037659,0.037321995943784714
57,0.9956468939781189,0.01602061092853546,0.9957887530326843,0.016529355198144913
58,0.995547354221344,0.016836654394865036,0.9949920177459717,0.02499208226799965
59,0.9959741234779358,0.013883133418858051,0.9900409579277039,0.055302295833826065
60,0.9953766465187073,0.01547038834542036,0.9948782324790955,0.027697516605257988
61,0.9953054785728455,0.018820619210600853,0.9961302280426025,0.018114477396011353
62,0.9960594773292542,0.014509092085063457,0.9907239079475403,0.05404972657561302
63,0.995618462562561,0.016269344836473465,0.993170976638794,0.03938324376940727
64,0.9961021542549133,0.014001519419252872,0.9873093366622925,0.09012652188539505
65,0.9960452318191528,0.01497636828571558,0.994422972202301,0.031224101781845093
66,0.9956753849983215,0.016368534415960312,0.9951058626174927,0.025157339870929718
67,0.9955757856369019,0.016129428520798683,0.9962440133094788,0.015432250685989857
68,0.9962443709373474,0.013683781027793884,0.9953334927558899,0.023366281762719154
69,0.9959314465522766,0.015129324980080128,0.9953904151916504,0.027179595082998276
70,0.9960452318191528,0.013956128619611263,0.994195282459259,0.03171367943286896
71,0.9961305856704712,0.01339724101126194,0.9962440133094788,0.01807490736246109
72,0.9958318471908569,0.017432060092687607,0.9961302280426025,0.021931225433945656
73,0.9960309863090515,0.014388042502105236,0.9926018714904785,0.04935970529913902
74,0.9964008927345276,0.01355892326682806,0.9936831593513489,0.030673816800117493
75,0.9963155388832092,0.013941441662609577,0.9970407485961914,0.017488790675997734
76,0.9963866472244263,0.012624972499907017,0.9893011450767517,0.06874794512987137
77,0.9958745241165161,0.015713637694716454,0.9937969446182251,0.03659314289689064
78,0.996671199798584,0.013463503681123257,0.9966992735862732,0.01836196333169937
79,0.9960736632347107,0.015005017630755901,0.99430912733078,0.0371134988963604
80,0.9965716004371643,0.013098555617034435,0.9920896887779236,0.03761493042111397
81,0.9964577555656433,0.013170800171792507,0.993170976638794,0.045022644102573395
82,0.9964577555656433,0.013616746291518211,0.994707465171814,0.02756059542298317
83,0.9963155388832092,0.015711409971117973,0.9938538670539856,0.03383655101060867
84,0.9966569542884827,0.015187441371381283,0.9887889623641968,0.07764779776334763
85,0.9962301850318909,0.014664474874734879,0.9948782324790955,0.029237808659672737
86,0.9963439702987671,0.01406303234398365,0.9959025979042053,0.024270841851830482
87,0.9961732625961304,0.015352888964116573,0.99430912733078,0.03751436620950699
88,0.9964008927345276,0.015215465798974037,0.9953904151916504,0.033695220947265625
89,0.9969983696937561,0.011394450441002846,0.9935693144798279,0.04530620947480202
90,0.9965146780014038,0.014112375676631927,0.9955611228942871,0.030289508402347565
91,0.9964720010757446,0.014493036083877087,0.9950489401817322,0.03308919817209244
92,0.9964435696601868,0.013512537814676762,0.9912360310554504,0.06229265034198761
93,0.9968134164810181,0.013257806189358234,0.9947643876075745,0.042709823697805405
94,0.9963155388832092,0.014750635251402855,0.9952765703201294,0.02673635631799698
95,0.996742308139801,0.01187621708959341,0.9955611228942871,0.024988645687699318
96,0.9969699382781982,0.012225745245814323,0.9934554696083069,0.04949790984392166
97,0.9964150786399841,0.014937233179807663,0.9953904151916504,0.028262732550501823
98,0.9968276619911194,0.012314590625464916,0.9924311637878418,0.05844447761774063
99,0.9966996312141418,0.01513854693621397,0.9922035336494446,0.046242713928222656
